task,classifier,train_fraction,seed,n_train,metric,value
gender,logistic_regression,0.1,13,16,accuracy,0.5
gender,logistic_regression,0.1,13,16,balanced_accuracy,0.5
gender,logistic_regression,0.1,13,16,precision_macro,0.5
gender,logistic_regression,0.1,13,16,recall_macro,0.5
gender,logistic_regression,0.1,13,16,f1_macro,0.4999752021028617
gender,logistic_regression,0.1,13,16,precision_micro,0.5
gender,logistic_regression,0.1,13,16,recall_micro,0.5
gender,logistic_regression,0.1,13,16,f1_micro,0.5
gender,logistic_regression,0.1,13,16,precision_weighted,0.5
gender,logistic_regression,0.1,13,16,recall_weighted,0.5
gender,logistic_regression,0.1,13,16,f1_weighted,0.4999752021028616
gender,random_forest,0.1,13,16,accuracy,0.4788732394366197
gender,random_forest,0.1,13,16,balanced_accuracy,0.4788732394366197
gender,random_forest,0.1,13,16,precision_macro,0.47860156720916214
gender,random_forest,0.1,13,16,recall_macro,0.4788732394366197
gender,random_forest,0.1,13,16,f1_macro,0.47721393034825876
gender,random_forest,0.1,13,16,precision_micro,0.4788732394366197
gender,random_forest,0.1,13,16,recall_micro,0.4788732394366197
gender,random_forest,0.1,13,16,f1_micro,0.4788732394366197
gender,random_forest,0.1,13,16,precision_weighted,0.4786015672091621
gender,random_forest,0.1,13,16,recall_weighted,0.4788732394366197
gender,random_forest,0.1,13,16,f1_weighted,0.4772139303482587
gender,hist_gradient_boosting,0.1,13,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,13,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,13,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,13,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,13,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,13,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_weighted,0.3333333333333333
gender,xgboost,0.1,13,16,accuracy,0.49295774647887325
gender,xgboost,0.1,13,16,balanced_accuracy,0.49295774647887325
gender,xgboost,0.1,13,16,precision_macro,0.49235078646843355
gender,xgboost,0.1,13,16,recall_macro,0.49295774647887325
gender,xgboost,0.1,13,16,f1_macro,0.48269581056466304
gender,xgboost,0.1,13,16,precision_micro,0.49295774647887325
gender,xgboost,0.1,13,16,recall_micro,0.49295774647887325
gender,xgboost,0.1,13,16,f1_micro,0.49295774647887325
gender,xgboost,0.1,13,16,precision_weighted,0.49235078646843355
gender,xgboost,0.1,13,16,recall_weighted,0.49295774647887325
gender,xgboost,0.1,13,16,f1_weighted,0.48269581056466304
gender,mlp,0.1,13,16,accuracy,0.49295774647887325
gender,mlp,0.1,13,16,balanced_accuracy,0.49295774647887325
gender,mlp,0.1,13,16,precision_macro,0.490520694259012
gender,mlp,0.1,13,16,recall_macro,0.49295774647887325
gender,mlp,0.1,13,16,f1_macro,0.4581301674793301
gender,mlp,0.1,13,16,precision_micro,0.49295774647887325
gender,mlp,0.1,13,16,recall_micro,0.49295774647887325
gender,mlp,0.1,13,16,f1_micro,0.49295774647887325
gender,mlp,0.1,13,16,precision_weighted,0.490520694259012
gender,mlp,0.1,13,16,recall_weighted,0.49295774647887325
gender,mlp,0.1,13,16,f1_weighted,0.45813016747933005
gender,logistic_regression,0.1,21,16,accuracy,0.5492957746478874
gender,logistic_regression,0.1,21,16,balanced_accuracy,0.5492957746478873
gender,logistic_regression,0.1,21,16,precision_macro,0.5502934628617688
gender,logistic_regression,0.1,21,16,recall_macro,0.5492957746478873
gender,logistic_regression,0.1,21,16,f1_macro,0.5470494417862839
gender,logistic_regression,0.1,21,16,precision_micro,0.5492957746478874
gender,logistic_regression,0.1,21,16,recall_micro,0.5492957746478874
gender,logistic_regression,0.1,21,16,f1_micro,0.5492957746478874
gender,logistic_regression,0.1,21,16,precision_weighted,0.5502934628617688
gender,logistic_regression,0.1,21,16,recall_weighted,0.5492957746478874
gender,logistic_regression,0.1,21,16,f1_weighted,0.5470494417862839
gender,random_forest,0.1,21,16,accuracy,0.5352112676056338
gender,random_forest,0.1,21,16,balanced_accuracy,0.5352112676056338
gender,random_forest,0.1,21,16,precision_macro,0.5356640546513964
gender,random_forest,0.1,21,16,recall_macro,0.5352112676056338
gender,random_forest,0.1,21,16,f1_macro,0.5337313432835822
gender,random_forest,0.1,21,16,precision_micro,0.5352112676056338
gender,random_forest,0.1,21,16,recall_micro,0.5352112676056338
gender,random_forest,0.1,21,16,f1_micro,0.5352112676056338
gender,random_forest,0.1,21,16,precision_weighted,0.5356640546513963
gender,random_forest,0.1,21,16,recall_weighted,0.5352112676056338
gender,random_forest,0.1,21,16,f1_weighted,0.5337313432835821
gender,hist_gradient_boosting,0.1,21,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,21,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,21,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,21,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,21,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,21,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,21,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,21,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,21,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,21,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,21,16,f1_weighted,0.3333333333333333
gender,xgboost,0.1,21,16,accuracy,0.4154929577464789
