task,classifier,train_fraction,seed,n_train,metric,value
gender,logistic_regression,0.1,13,16,accuracy,0.5422535211267606
gender,logistic_regression,0.1,13,16,balanced_accuracy,0.5422535211267605
gender,logistic_regression,0.1,13,16,precision_macro,0.5422619047619047
gender,logistic_regression,0.1,13,16,recall_macro,0.5422535211267605
gender,logistic_regression,0.1,13,16,f1_macro,0.5422308188265634
gender,logistic_regression,0.1,13,16,precision_micro,0.5422535211267606
gender,logistic_regression,0.1,13,16,recall_micro,0.5422535211267606
gender,logistic_regression,0.1,13,16,f1_micro,0.5422535211267606
gender,logistic_regression,0.1,13,16,precision_weighted,0.5422619047619046
gender,logistic_regression,0.1,13,16,recall_weighted,0.5422535211267606
gender,logistic_regression,0.1,13,16,f1_weighted,0.5422308188265635
gender,random_forest,0.1,13,16,accuracy,0.43661971830985913
gender,random_forest,0.1,13,16,balanced_accuracy,0.43661971830985913
gender,random_forest,0.1,13,16,precision_macro,0.43661971830985913
gender,random_forest,0.1,13,16,recall_macro,0.43661971830985913
gender,random_forest,0.1,13,16,f1_macro,0.43661971830985913
gender,random_forest,0.1,13,16,precision_micro,0.43661971830985913
gender,random_forest,0.1,13,16,recall_micro,0.43661971830985913
gender,random_forest,0.1,13,16,f1_micro,0.43661971830985913
gender,random_forest,0.1,13,16,precision_weighted,0.43661971830985913
gender,random_forest,0.1,13,16,recall_weighted,0.43661971830985913
gender,random_forest,0.1,13,16,f1_weighted,0.43661971830985913
gender,hist_gradient_boosting,0.1,13,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,13,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,13,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,13,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,13,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,13,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_weighted,0.3333333333333333
gender,mlp,0.1,13,16,accuracy,0.5070422535211268
gender,mlp,0.1,13,16,balanced_accuracy,0.5070422535211268
gender,mlp,0.1,13,16,precision_macro,0.5108330790357034
gender,mlp,0.1,13,16,recall_macro,0.5070422535211268
gender,mlp,0.1,13,16,f1_macro,0.45978260869565213
gender,mlp,0.1,13,16,precision_micro,0.5070422535211268
gender,mlp,0.1,13,16,recall_micro,0.5070422535211268
gender,mlp,0.1,13,16,f1_micro,0.5070422535211268
gender,mlp,0.1,13,16,precision_weighted,0.5108330790357034
gender,mlp,0.1,13,16,recall_weighted,0.5070422535211268
gender,mlp,0.1,13,16,f1_weighted,0.4597826086956522
gender,logistic_regression,0.1,21,16,accuracy,0.4859154929577465
gender,logistic_regression,0.1,21,16,balanced_accuracy,0.4859154929577465
gender,logistic_regression,0.1,21,16,precision_macro,0.4859126984126984
gender,logistic_regression,0.1,21,16,recall_macro,0.4859154929577465
gender,logistic_regression,0.1,21,16,f1_macro,0.4858899965282944
gender,logistic_regression,0.1,21,16,precision_micro,0.4859154929577465
gender,logistic_regression,0.1,21,16,recall_micro,0.4859154929577465
gender,logistic_regression,0.1,21,16,f1_micro,0.4859154929577465
gender,logistic_regression,0.1,21,16,precision_weighted,0.48591269841269846
gender,logistic_regression,0.1,21,16,recall_weighted,0.4859154929577465
gender,logistic_regression,0.1,21,16,f1_weighted,0.4858899965282944
gender,random_forest,0.1,21,16,accuracy,0.5774647887323944
gender,random_forest,0.1,21,16,balanced_accuracy,0.5774647887323944
gender,random_forest,0.1,21,16,precision_macro,0.5805985552115582
gender,random_forest,0.1,21,16,recall_macro,0.5774647887323944
gender,random_forest,0.1,21,16,f1_macro,0.5733173076923077
gender,random_forest,0.1,21,16,precision_micro,0.5774647887323944
gender,random_forest,0.1,21,16,recall_micro,0.5774647887323944
gender,random_forest,0.1,21,16,f1_micro,0.5774647887323944
gender,random_forest,0.1,21,16,precision_weighted,0.5805985552115582
gender,random_forest,0.1,21,16,recall_weighted,0.5774647887323944
gender,random_forest,0.1,21,16,f1_weighted,0.5733173076923077
gender,hist_gradient_boosting,0.1,21,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,21,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,21,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,21,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,21,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,21,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,21,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,21,16,f1_micro,0.5
