task,classifier,train_fraction,seed,n_train,metric,value
gender,logistic_regression,0.1,13,16,accuracy,0.5492957746478874
gender,logistic_regression,0.1,13,16,balanced_accuracy,0.5492957746478874
gender,logistic_regression,0.1,13,16,precision_macro,0.5492957746478874
gender,logistic_regression,0.1,13,16,recall_macro,0.5492957746478874
gender,logistic_regression,0.1,13,16,f1_macro,0.5492957746478874
gender,logistic_regression,0.1,13,16,precision_micro,0.5492957746478874
gender,logistic_regression,0.1,13,16,recall_micro,0.5492957746478874
gender,logistic_regression,0.1,13,16,f1_micro,0.5492957746478874
gender,logistic_regression,0.1,13,16,precision_weighted,0.5492957746478874
gender,logistic_regression,0.1,13,16,recall_weighted,0.5492957746478874
gender,logistic_regression,0.1,13,16,f1_weighted,0.5492957746478874
gender,random_forest,0.1,13,16,accuracy,0.44366197183098594
gender,random_forest,0.1,13,16,balanced_accuracy,0.4436619718309859
gender,random_forest,0.1,13,16,precision_macro,0.4433811802232855
gender,random_forest,0.1,13,16,recall_macro,0.4436619718309859
gender,random_forest,0.1,13,16,f1_macro,0.44297134912359104
gender,random_forest,0.1,13,16,precision_micro,0.44366197183098594
gender,random_forest,0.1,13,16,recall_micro,0.44366197183098594
gender,random_forest,0.1,13,16,f1_micro,0.44366197183098594
gender,random_forest,0.1,13,16,precision_weighted,0.4433811802232855
gender,random_forest,0.1,13,16,recall_weighted,0.44366197183098594
gender,random_forest,0.1,13,16,f1_weighted,0.442971349123591
gender,hist_gradient_boosting,0.1,13,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,13,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,13,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,13,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,13,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,13,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_weighted,0.3333333333333333
gender,mlp,0.1,13,16,accuracy,0.5
gender,mlp,0.1,13,16,balanced_accuracy,0.5
gender,mlp,0.1,13,16,precision_macro,0.5
gender,mlp,0.1,13,16,recall_macro,0.5
gender,mlp,0.1,13,16,f1_macro,0.4495222495222495
gender,mlp,0.1,13,16,precision_micro,0.5
gender,mlp,0.1,13,16,recall_micro,0.5
gender,mlp,0.1,13,16,f1_micro,0.5
gender,mlp,0.1,13,16,precision_weighted,0.5
gender,mlp,0.1,13,16,recall_weighted,0.5
gender,mlp,0.1,13,16,f1_weighted,0.4495222495222495
gender,logistic_regression,0.1,21,16,accuracy,0.47183098591549294
gender,logistic_regression,0.1,21,16,balanced_accuracy,0.47183098591549294
gender,logistic_regression,0.1,21,16,precision_macro,0.4718253968253968
gender,logistic_regression,0.1,21,16,recall_macro,0.47183098591549294
gender,logistic_regression,0.1,21,16,f1_macro,0.4718047909537271
gender,logistic_regression,0.1,21,16,precision_micro,0.47183098591549294
gender,logistic_regression,0.1,21,16,recall_micro,0.47183098591549294
gender,logistic_regression,0.1,21,16,f1_micro,0.47183098591549294
gender,logistic_regression,0.1,21,16,precision_weighted,0.4718253968253968
gender,logistic_regression,0.1,21,16,recall_weighted,0.47183098591549294
gender,logistic_regression,0.1,21,16,f1_weighted,0.4718047909537272
gender,random_forest,0.1,21,16,accuracy,0.528169014084507
gender,random_forest,0.1,21,16,balanced_accuracy,0.528169014084507
gender,random_forest,0.1,21,16,precision_macro,0.5291461412151067
gender,random_forest,0.1,21,16,recall_macro,0.528169014084507
gender,random_forest,0.1,21,16,f1_macro,0.5241810452613154
gender,random_forest,0.1,21,16,precision_micro,0.528169014084507
gender,random_forest,0.1,21,16,recall_micro,0.528169014084507
gender,random_forest,0.1,21,16,f1_micro,0.528169014084507
gender,random_forest,0.1,21,16,precision_weighted,0.5291461412151067
gender,random_forest,0.1,21,16,recall_weighted,0.528169014084507
gender,random_forest,0.1,21,16,f1_weighted,0.5241810452613154
gender,hist_gradient_boosting,0.1,21,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,21,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,21,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,21,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,21,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,21,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,21,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,21,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,21,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,21,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,21,16,f1_weighted,0.3333333333333333
gender,mlp,0.1,21,16,accuracy,0.4859154929577465
gender,mlp,0.1,21,16,balanced_accuracy,0.4859154929577465
gender,mlp,0.1,21,16,precision_macro,0.4709016393442623
gender,mlp,0.1,21,16,recall_macro,0.4859154929577465
gender,mlp,0.1,21,16,f1_macro,0.4097819279166429
gender,mlp,0.1,21,16,precision_micro,0.4859154929577465
gender,mlp,0.1,21,16,recall_micro,0.4859154929577465
gender,mlp,0.1,21,16,f1_micro,0.4859154929577465
gender,mlp,0.1,21,16,precision_weighted,0.4709016393442623
gender,mlp,0.1,21,16,recall_weighted,0.4859154929577465
gender,mlp,0.1,21,16,f1_weighted,0.4097819279166429
gender,logistic_regression,0.1,34,16,accuracy,0.5492957746478874
gender,logistic_regression,0.1,34,16,balanced_accuracy,0.5492957746478873
gender,logistic_regression,0.1,34,16,precision_macro,0.5535444947209653
gender,logistic_regression,0.1,34,16,recall_macro,0.5492957746478873
gender,logistic_regression,0.1,34,16,f1_macro,0.540174053835256
gender,logistic_regression,0.1,34,16,precision_micro,0.5492957746478874
gender,logistic_regression,0.1,34,16,recall_micro,0.5492957746478874
gender,logistic_regression,0.1,34,16,f1_micro,0.5492957746478874
gender,logistic_regression,0.1,34,16,precision_weighted,0.5535444947209653
gender,logistic_regression,0.1,34,16,recall_weighted,0.5492957746478874
gender,logistic_regression,0.1,34,16,f1_weighted,0.540174053835256
gender,random_forest,0.1,34,16,accuracy,0.4859154929577465
gender,random_forest,0.1,34,16,balanced_accuracy,0.4859154929577465
gender,random_forest,0.1,34,16,precision_macro,0.4859126984126984
gender,random_forest,0.1,34,16,recall_macro,0.4859154929577465
gender,random_forest,0.1,34,16,f1_macro,0.4858899965282944
gender,random_forest,0.1,34,16,precision_micro,0.4859154929577465
gender,random_forest,0.1,34,16,recall_micro,0.4859154929577465
gender,random_forest,0.1,34,16,f1_micro,0.4859154929577465
gender,random_forest,0.1,34,16,precision_weighted,0.48591269841269846
gender,random_forest,0.1,34,16,recall_weighted,0.4859154929577465
gender,random_forest,0.1,34,16,f1_weighted,0.4858899965282944
gender,hist_gradient_boosting,0.1,34,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,34,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,34,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,34,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,34,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,34,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,34,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,34,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,34,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,34,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,34,16,f1_weighted,0.3333333333333333
gender,mlp,0.1,34,16,accuracy,0.5352112676056338
gender,mlp,0.1,34,16,balanced_accuracy,0.5352112676056338
gender,mlp,0.1,34,16,precision_macro,0.5416960300681231
gender,mlp,0.1,34,16,recall_macro,0.5352112676056338
gender,mlp,0.1,34,16,f1_macro,0.5164086687306502
gender,mlp,0.1,34,16,precision_micro,0.5352112676056338
gender,mlp,0.1,34,16,recall_micro,0.5352112676056338
gender,mlp,0.1,34,16,f1_micro,0.5352112676056338
gender,mlp,0.1,34,16,precision_weighted,0.5416960300681232
gender,mlp,0.1,34,16,recall_weighted,0.5352112676056338
gender,mlp,0.1,34,16,f1_weighted,0.5164086687306502
gender,logistic_regression,0.1,55,16,accuracy,0.4507042253521127
gender,logistic_regression,0.1,55,16,balanced_accuracy,0.45070422535211263
gender,logistic_regression,0.1,55,16,precision_macro,0.45054726368159204
gender,logistic_regression,0.1,55,16,recall_macro,0.45070422535211263
gender,logistic_regression,0.1,55,16,f1_macro,0.4502680166765932
gender,logistic_regression,0.1,55,16,precision_micro,0.4507042253521127
gender,logistic_regression,0.1,55,16,recall_micro,0.4507042253521127
gender,logistic_regression,0.1,55,16,f1_micro,0.4507042253521127
gender,logistic_regression,0.1,55,16,precision_weighted,0.4505472636815921
gender,logistic_regression,0.1,55,16,recall_weighted,0.4507042253521127
gender,logistic_regression,0.1,55,16,f1_weighted,0.4502680166765932
gender,random_forest,0.1,55,16,accuracy,0.44366197183098594
gender,random_forest,0.1,55,16,balanced_accuracy,0.44366197183098594
gender,random_forest,0.1,55,16,precision_macro,0.4402356902356902
gender,random_forest,0.1,55,16,recall_macro,0.44366197183098594
