task,classifier,train_fraction,seed,n_train,metric,value
gender,xgboost,0.1,21,16,balanced_accuracy,0.4295774647887324
gender,xgboost,0.1,21,16,precision_macro,0.4295634920634921
gender,xgboost,0.1,21,16,recall_macro,0.4295774647887324
gender,xgboost,0.1,21,16,f1_macro,0.42954917423002525
gender,xgboost,0.1,21,16,precision_micro,0.4295774647887324
gender,xgboost,0.1,21,16,recall_micro,0.4295774647887324
gender,xgboost,0.1,21,16,f1_micro,0.4295774647887324
gender,xgboost,0.1,21,16,precision_weighted,0.4295634920634921
gender,xgboost,0.1,21,16,recall_weighted,0.4295774647887324
gender,xgboost,0.1,21,16,f1_weighted,0.4295491742300253
gender,mlp,0.1,21,16,accuracy,0.5070422535211268
gender,mlp,0.1,21,16,balanced_accuracy,0.5070422535211268
gender,mlp,0.1,21,16,precision_macro,0.5246356696738376
gender,mlp,0.1,21,16,recall_macro,0.5070422535211268
gender,mlp,0.1,21,16,f1_macro,0.39990340497464383
gender,mlp,0.1,21,16,precision_micro,0.5070422535211268
gender,mlp,0.1,21,16,recall_micro,0.5070422535211268
gender,mlp,0.1,21,16,f1_micro,0.5070422535211268
gender,mlp,0.1,21,16,precision_weighted,0.5246356696738376
gender,mlp,0.1,21,16,recall_weighted,0.5070422535211268
gender,mlp,0.1,21,16,f1_weighted,0.39990340497464383
gender,logistic_regression,0.1,34,16,accuracy,0.4788732394366197
gender,logistic_regression,0.1,34,16,balanced_accuracy,0.4788732394366197
gender,logistic_regression,0.1,34,16,precision_macro,0.47705235940530055
gender,logistic_regression,0.1,34,16,recall_macro,0.4788732394366197
gender,logistic_regression,0.1,34,16,f1_macro,0.46832624974701476
gender,logistic_regression,0.1,34,16,precision_micro,0.4788732394366197
gender,logistic_regression,0.1,34,16,recall_micro,0.4788732394366197
gender,logistic_regression,0.1,34,16,f1_micro,0.4788732394366197
gender,logistic_regression,0.1,34,16,precision_weighted,0.4770523594053006
gender,logistic_regression,0.1,34,16,recall_weighted,0.4788732394366197
gender,logistic_regression,0.1,34,16,f1_weighted,0.4683262497470148
gender,random_forest,0.1,34,16,accuracy,0.4647887323943662
gender,random_forest,0.1,34,16,balanced_accuracy,0.4647887323943662
gender,random_forest,0.1,34,16,precision_macro,0.4646766169154229
gender,random_forest,0.1,34,16,recall_macro,0.4647887323943662
gender,random_forest,0.1,34,16,f1_macro,0.4643637085566805
gender,random_forest,0.1,34,16,precision_micro,0.4647887323943662
gender,random_forest,0.1,34,16,recall_micro,0.4647887323943662
gender,random_forest,0.1,34,16,f1_micro,0.4647887323943662
gender,random_forest,0.1,34,16,precision_weighted,0.4646766169154229
gender,random_forest,0.1,34,16,recall_weighted,0.4647887323943662
gender,random_forest,0.1,34,16,f1_weighted,0.4643637085566806
gender,hist_gradient_boosting,0.1,34,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,34,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,34,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,34,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,34,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,34,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,34,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,34,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,34,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,34,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,34,16,f1_weighted,0.3333333333333333
gender,xgboost,0.1,34,16,accuracy,0.4647887323943662
gender,xgboost,0.1,34,16,balanced_accuracy,0.4647887323943662
gender,xgboost,0.1,34,16,precision_macro,0.4646766169154229
gender,xgboost,0.1,34,16,recall_macro,0.4647887323943662
gender,xgboost,0.1,34,16,f1_macro,0.4643637085566805
gender,xgboost,0.1,34,16,precision_micro,0.4647887323943662
gender,xgboost,0.1,34,16,recall_micro,0.4647887323943662
gender,xgboost,0.1,34,16,f1_micro,0.4647887323943662
gender,xgboost,0.1,34,16,precision_weighted,0.4646766169154229
gender,xgboost,0.1,34,16,recall_weighted,0.4647887323943662
gender,xgboost,0.1,34,16,f1_weighted,0.4643637085566806
gender,mlp,0.1,34,16,accuracy,0.528169014084507
gender,mlp,0.1,34,16,balanced_accuracy,0.528169014084507
gender,mlp,0.1,34,16,precision_macro,0.5321557971014492
gender,mlp,0.1,34,16,recall_macro,0.528169014084507
gender,mlp,0.1,34,16,f1_macro,0.513076411280004
gender,mlp,0.1,34,16,precision_micro,0.528169014084507
gender,mlp,0.1,34,16,recall_micro,0.528169014084507
gender,mlp,0.1,34,16,f1_micro,0.528169014084507
gender,mlp,0.1,34,16,precision_weighted,0.5321557971014492
gender,mlp,0.1,34,16,recall_weighted,0.528169014084507
gender,mlp,0.1,34,16,f1_weighted,0.513076411280004
gender,logistic_regression,0.1,55,16,accuracy,0.5845070422535211
gender,logistic_regression,0.1,55,16,balanced_accuracy,0.5845070422535211
gender,logistic_regression,0.1,55,16,precision_macro,0.5884551495016611
gender,logistic_regression,0.1,55,16,recall_macro,0.5845070422535211
gender,logistic_regression,0.1,55,16,f1_macro,0.5798184462610964
gender,logistic_regression,0.1,55,16,precision_micro,0.5845070422535211
gender,logistic_regression,0.1,55,16,recall_micro,0.5845070422535211
gender,logistic_regression,0.1,55,16,f1_micro,0.5845070422535211
gender,logistic_regression,0.1,55,16,precision_weighted,0.5884551495016611
gender,logistic_regression,0.1,55,16,recall_weighted,0.5845070422535211
gender,logistic_regression,0.1,55,16,f1_weighted,0.5798184462610964
gender,random_forest,0.1,55,16,accuracy,0.5211267605633803
gender,random_forest,0.1,55,16,balanced_accuracy,0.5211267605633803
gender,random_forest,0.1,55,16,precision_macro,0.5212787212787213
gender,random_forest,0.1,55,16,recall_macro,0.5211267605633803
gender,random_forest,0.1,55,16,f1_macro,0.5202702702702703
gender,random_forest,0.1,55,16,precision_micro,0.5211267605633803
gender,random_forest,0.1,55,16,recall_micro,0.5211267605633803
gender,random_forest,0.1,55,16,f1_micro,0.5211267605633803
gender,random_forest,0.1,55,16,precision_weighted,0.5212787212787213
gender,random_forest,0.1,55,16,recall_weighted,0.5211267605633803
gender,random_forest,0.1,55,16,f1_weighted,0.5202702702702703
gender,hist_gradient_boosting,0.1,55,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,55,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,55,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,55,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,55,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,55,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,55,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,55,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,55,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,55,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,55,16,f1_weighted,0.3333333333333333
gender,xgboost,0.1,55,16,accuracy,0.528169014084507
gender,xgboost,0.1,55,16,balanced_accuracy,0.528169014084507
gender,xgboost,0.1,55,16,precision_macro,0.5314716312056738
gender,xgboost,0.1,55,16,recall_macro,0.528169014084507
gender,xgboost,0.1,55,16,f1_macro,0.5154570919276802
gender,xgboost,0.1,55,16,precision_micro,0.528169014084507
gender,xgboost,0.1,55,16,recall_micro,0.528169014084507
gender,xgboost,0.1,55,16,f1_micro,0.528169014084507
gender,xgboost,0.1,55,16,precision_weighted,0.5314716312056738
gender,xgboost,0.1,55,16,recall_weighted,0.528169014084507
gender,xgboost,0.1,55,16,f1_weighted,0.5154570919276802
gender,mlp,0.1,55,16,accuracy,0.5422535211267606
gender,mlp,0.1,55,16,balanced_accuracy,0.5422535211267605
gender,mlp,0.1,55,16,precision_macro,0.6188616071428572
gender,mlp,0.1,55,16,recall_macro,0.5422535211267605
gender,mlp,0.1,55,16,f1_macro,0.4543304759089566
gender,mlp,0.1,55,16,precision_micro,0.5422535211267606
gender,mlp,0.1,55,16,recall_micro,0.5422535211267606
gender,mlp,0.1,55,16,f1_micro,0.5422535211267606
gender,mlp,0.1,55,16,precision_weighted,0.6188616071428572
gender,mlp,0.1,55,16,recall_weighted,0.5422535211267606
gender,mlp,0.1,55,16,f1_weighted,0.4543304759089566
gender,logistic_regression,0.1,89,16,accuracy,0.5140845070422535
gender,logistic_regression,0.1,89,16,balanced_accuracy,0.5140845070422535
gender,logistic_regression,0.1,89,16,precision_macro,0.5145730706075533
gender,logistic_regression,0.1,89,16,recall_macro,0.5140845070422535
gender,logistic_regression,0.1,89,16,f1_macro,0.5099774943735934
gender,logistic_regression,0.1,89,16,precision_micro,0.5140845070422535
gender,logistic_regression,0.1,89,16,recall_micro,0.5140845070422535
gender,logistic_regression,0.1,89,16,f1_micro,0.5140845070422535
gender,logistic_regression,0.1,89,16,precision_weighted,0.5145730706075534
gender,logistic_regression,0.1,89,16,recall_weighted,0.5140845070422535
gender,logistic_regression,0.1,89,16,f1_weighted,0.5099774943735934
gender,random_forest,0.1,89,16,accuracy,0.5563380281690141
gender,random_forest,0.1,89,16,balanced_accuracy,0.556338028169014
gender,random_forest,0.1,89,16,precision_macro,0.5566188197767146
gender,random_forest,0.1,89,16,recall_macro,0.556338028169014
gender,random_forest,0.1,89,16,f1_macro,0.5557872784150156
gender,random_forest,0.1,89,16,precision_micro,0.5563380281690141
gender,random_forest,0.1,89,16,recall_micro,0.5563380281690141
gender,random_forest,0.1,89,16,f1_micro,0.5563380281690141
gender,random_forest,0.1,89,16,precision_weighted,0.5566188197767146
gender,random_forest,0.1,89,16,recall_weighted,0.5563380281690141
gender,random_forest,0.1,89,16,f1_weighted,0.5557872784150156
gender,hist_gradient_boosting,0.1,89,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,89,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,89,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,89,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,89,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,89,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,89,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,89,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,89,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,89,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,89,16,f1_weighted,0.3333333333333333
gender,xgboost,0.1,89,16,accuracy,0.5422535211267606
gender,xgboost,0.1,89,16,balanced_accuracy,0.5422535211267605
gender,xgboost,0.1,89,16,precision_macro,0.5455128205128206
gender,xgboost,0.1,89,16,recall_macro,0.5422535211267605
gender,xgboost,0.1,89,16,f1_macro,0.5339090036863101
gender,xgboost,0.1,89,16,precision_micro,0.5422535211267606
gender,xgboost,0.1,89,16,recall_micro,0.5422535211267606
gender,xgboost,0.1,89,16,f1_micro,0.5422535211267606
gender,xgboost,0.1,89,16,precision_weighted,0.5455128205128206
gender,xgboost,0.1,89,16,recall_weighted,0.5422535211267606
gender,xgboost,0.1,89,16,f1_weighted,0.5339090036863101
gender,mlp,0.1,89,16,accuracy,0.5422535211267606
gender,mlp,0.1,89,16,balanced_accuracy,0.5422535211267605
gender,mlp,0.1,89,16,precision_macro,0.5667293233082706
gender,mlp,0.1,89,16,recall_macro,0.5422535211267605
gender,mlp,0.1,89,16,f1_macro,0.49604149604149606
gender,mlp,0.1,89,16,precision_micro,0.5422535211267606
gender,mlp,0.1,89,16,recall_micro,0.5422535211267606
gender,mlp,0.1,89,16,f1_micro,0.5422535211267606
gender,mlp,0.1,89,16,precision_weighted,0.5667293233082705
gender,mlp,0.1,89,16,recall_weighted,0.5422535211267606
gender,mlp,0.1,89,16,f1_weighted,0.4960414960414961
gender,logistic_regression,0.25,13,38,accuracy,0.5211267605633803
gender,logistic_regression,0.25,13,38,balanced_accuracy,0.5211267605633803
gender,logistic_regression,0.25,13,38,precision_macro,0.5211267605633803
gender,logistic_regression,0.25,13,38,recall_macro,0.5211267605633803
gender,logistic_regression,0.25,13,38,f1_macro,0.5211267605633803
gender,logistic_regression,0.25,13,38,precision_micro,0.5211267605633803
gender,logistic_regression,0.25,13,38,recall_micro,0.5211267605633803
gender,logistic_regression,0.25,13,38,f1_micro,0.5211267605633803
gender,logistic_regression,0.25,13,38,precision_weighted,0.5211267605633803
gender,logistic_regression,0.25,13,38,recall_weighted,0.5211267605633803
gender,logistic_regression,0.25,13,38,f1_weighted,0.5211267605633803
gender,random_forest,0.25,13,38,accuracy,0.5211267605633803
gender,random_forest,0.25,13,38,balanced_accuracy,0.5211267605633803
gender,random_forest,0.25,13,38,precision_macro,0.521748008985093
gender,random_forest,0.25,13,38,recall_macro,0.5211267605633803
gender,random_forest,0.25,13,38,f1_macro,0.5176823176823176
gender,random_forest,0.25,13,38,precision_micro,0.5211267605633803
gender,random_forest,0.25,13,38,recall_micro,0.5211267605633803
gender,random_forest,0.25,13,38,f1_micro,0.5211267605633803
gender,random_forest,0.25,13,38,precision_weighted,0.5217480089850929
gender,random_forest,0.25,13,38,recall_weighted,0.5211267605633803
gender,random_forest,0.25,13,38,f1_weighted,0.5176823176823176
gender,hist_gradient_boosting,0.25,13,38,accuracy,0.5
gender,hist_gradient_boosting,0.25,13,38,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.25,13,38,precision_macro,0.25
gender,hist_gradient_boosting,0.25,13,38,recall_macro,0.5
gender,hist_gradient_boosting,0.25,13,38,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.25,13,38,precision_micro,0.5
gender,hist_gradient_boosting,0.25,13,38,recall_micro,0.5
gender,hist_gradient_boosting,0.25,13,38,f1_micro,0.5
gender,hist_gradient_boosting,0.25,13,38,precision_weighted,0.25
gender,hist_gradient_boosting,0.25,13,38,recall_weighted,0.5
gender,hist_gradient_boosting,0.25,13,38,f1_weighted,0.3333333333333333
gender,xgboost,0.25,13,38,accuracy,0.5070422535211268
gender,xgboost,0.25,13,38,balanced_accuracy,0.5070422535211268
gender,xgboost,0.25,13,38,precision_macro,0.5070478459400437
gender,xgboost,0.25,13,38,recall_macro,0.5070422535211268
gender,xgboost,0.25,13,38,f1_macro,0.5069444444444444
gender,xgboost,0.25,13,38,precision_micro,0.5070422535211268
gender,xgboost,0.25,13,38,recall_micro,0.5070422535211268
gender,xgboost,0.25,13,38,f1_micro,0.5070422535211268
gender,xgboost,0.25,13,38,precision_weighted,0.5070478459400437
gender,xgboost,0.25,13,38,recall_weighted,0.5070422535211268
gender,xgboost,0.25,13,38,f1_weighted,0.5069444444444444
gender,mlp,0.25,13,38,accuracy,0.4859154929577465
gender,mlp,0.25,13,38,balanced_accuracy,0.48591549295774644
gender,mlp,0.25,13,38,precision_macro,0.4825980392156862
gender,mlp,0.25,13,38,recall_macro,0.48591549295774644
gender,mlp,0.25,13,38,f1_macro,0.4601885122116336
gender,mlp,0.25,13,38,precision_micro,0.4859154929577465
gender,mlp,0.25,13,38,recall_micro,0.4859154929577465
gender,mlp,0.25,13,38,f1_micro,0.4859154929577465
gender,mlp,0.25,13,38,precision_weighted,0.4825980392156863
gender,mlp,0.25,13,38,recall_weighted,0.4859154929577465
gender,mlp,0.25,13,38,f1_weighted,0.46018851221163365
gender,logistic_regression,0.25,21,38,accuracy,0.49295774647887325
gender,logistic_regression,0.25,21,38,balanced_accuracy,0.49295774647887325
gender,logistic_regression,0.25,21,38,precision_macro,0.49267285861713106
gender,logistic_regression,0.25,21,38,recall_macro,0.49295774647887325
gender,logistic_regression,0.25,21,38,f1_macro,0.4879807692307692
gender,logistic_regression,0.25,21,38,precision_micro,0.49295774647887325
gender,logistic_regression,0.25,21,38,recall_micro,0.49295774647887325
gender,logistic_regression,0.25,21,38,f1_micro,0.49295774647887325
gender,logistic_regression,0.25,21,38,precision_weighted,0.4926728586171311
gender,logistic_regression,0.25,21,38,recall_weighted,0.49295774647887325
gender,logistic_regression,0.25,21,38,f1_weighted,0.4879807692307692
gender,random_forest,0.25,21,38,accuracy,0.49295774647887325
gender,random_forest,0.25,21,38,balanced_accuracy,0.49295774647887325
gender,random_forest,0.25,21,38,precision_macro,0.4929521540599563
gender,random_forest,0.25,21,38,recall_macro,0.49295774647887325
gender,random_forest,0.25,21,38,f1_macro,0.4928571428571429
gender,random_forest,0.25,21,38,precision_micro,0.49295774647887325
gender,random_forest,0.25,21,38,recall_micro,0.49295774647887325
gender,random_forest,0.25,21,38,f1_micro,0.49295774647887325
gender,random_forest,0.25,21,38,precision_weighted,0.49295215405995635
gender,random_forest,0.25,21,38,recall_weighted,0.49295774647887325
gender,random_forest,0.25,21,38,f1_weighted,0.49285714285714294
gender,hist_gradient_boosting,0.25,21,38,accuracy,0.5
gender,hist_gradient_boosting,0.25,21,38,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.25,21,38,precision_macro,0.25
gender,hist_gradient_boosting,0.25,21,38,recall_macro,0.5
gender,hist_gradient_boosting,0.25,21,38,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.25,21,38,precision_micro,0.5
gender,hist_gradient_boosting,0.25,21,38,recall_micro,0.5
gender,hist_gradient_boosting,0.25,21,38,f1_micro,0.5
gender,hist_gradient_boosting,0.25,21,38,precision_weighted,0.25
gender,hist_gradient_boosting,0.25,21,38,recall_weighted,0.5
gender,hist_gradient_boosting,0.25,21,38,f1_weighted,0.3333333333333333
gender,xgboost,0.25,21,38,accuracy,0.49295774647887325
gender,xgboost,0.25,21,38,balanced_accuracy,0.49295774647887325
gender,xgboost,0.25,21,38,precision_macro,0.49267285861713106
gender,xgboost,0.25,21,38,recall_macro,0.49295774647887325
gender,xgboost,0.25,21,38,f1_macro,0.4879807692307692
gender,xgboost,0.25,21,38,precision_micro,0.49295774647887325
gender,xgboost,0.25,21,38,recall_micro,0.49295774647887325
gender,xgboost,0.25,21,38,f1_micro,0.49295774647887325
gender,xgboost,0.25,21,38,precision_weighted,0.4926728586171311
gender,xgboost,0.25,21,38,recall_weighted,0.49295774647887325
gender,xgboost,0.25,21,38,f1_weighted,0.4879807692307692
gender,mlp,0.25,21,38,accuracy,0.43661971830985913
gender,mlp,0.25,21,38,balanced_accuracy,0.43661971830985913
gender,mlp,0.25,21,38,precision_macro,0.39076923076923076
gender,mlp,0.25,21,38,recall_macro,0.43661971830985913
gender,mlp,0.25,21,38,f1_macro,0.37056737588652483
gender,mlp,0.25,21,38,precision_micro,0.43661971830985913
gender,mlp,0.25,21,38,recall_micro,0.43661971830985913
gender,mlp,0.25,21,38,f1_micro,0.43661971830985913
gender,mlp,0.25,21,38,precision_weighted,0.3907692307692308
gender,mlp,0.25,21,38,recall_weighted,0.43661971830985913
gender,mlp,0.25,21,38,f1_weighted,0.37056737588652483
gender,logistic_regression,0.25,34,38,accuracy,0.45774647887323944
gender,logistic_regression,0.25,34,38,balanced_accuracy,0.4577464788732394
gender,logistic_regression,0.25,34,38,precision_macro,0.45670731707317075
gender,logistic_regression,0.25,34,38,recall_macro,0.4577464788732394
gender,logistic_regression,0.25,34,38,f1_macro,0.4544728833009031
gender,logistic_regression,0.25,34,38,precision_micro,0.45774647887323944
gender,logistic_regression,0.25,34,38,recall_micro,0.45774647887323944
gender,logistic_regression,0.25,34,38,f1_micro,0.45774647887323944
gender,logistic_regression,0.25,34,38,precision_weighted,0.45670731707317075
gender,logistic_regression,0.25,34,38,recall_weighted,0.45774647887323944
gender,logistic_regression,0.25,34,38,f1_weighted,0.454472883300903
gender,random_forest,0.25,34,38,accuracy,0.49295774647887325
gender,random_forest,0.25,34,38,balanced_accuracy,0.49295774647887325
gender,random_forest,0.25,34,38,precision_macro,0.49281521959117586
gender,random_forest,0.25,34,38,recall_macro,0.49295774647887325
gender,random_forest,0.25,34,38,f1_macro,0.49043062200956933
gender,random_forest,0.25,34,38,precision_micro,0.49295774647887325
gender,random_forest,0.25,34,38,recall_micro,0.49295774647887325
gender,random_forest,0.25,34,38,f1_micro,0.49295774647887325
gender,random_forest,0.25,34,38,precision_weighted,0.49281521959117586
gender,random_forest,0.25,34,38,recall_weighted,0.49295774647887325
gender,random_forest,0.25,34,38,f1_weighted,0.49043062200956933
gender,hist_gradient_boosting,0.25,34,38,accuracy,0.5
gender,hist_gradient_boosting,0.25,34,38,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.25,34,38,precision_macro,0.25
gender,hist_gradient_boosting,0.25,34,38,recall_macro,0.5
gender,hist_gradient_boosting,0.25,34,38,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.25,34,38,precision_micro,0.5
gender,hist_gradient_boosting,0.25,34,38,recall_micro,0.5
gender,hist_gradient_boosting,0.25,34,38,f1_micro,0.5
gender,hist_gradient_boosting,0.25,34,38,precision_weighted,0.25
gender,hist_gradient_boosting,0.25,34,38,recall_weighted,0.5
gender,hist_gradient_boosting,0.25,34,38,f1_weighted,0.3333333333333333
gender,xgboost,0.25,34,38,accuracy,0.4788732394366197
gender,xgboost,0.25,34,38,balanced_accuracy,0.4788732394366197
gender,xgboost,0.25,34,38,precision_macro,0.4788732394366197
gender,xgboost,0.25,34,38,recall_macro,0.4788732394366197
gender,xgboost,0.25,34,38,f1_macro,0.4788732394366197
gender,xgboost,0.25,34,38,precision_micro,0.4788732394366197
gender,xgboost,0.25,34,38,recall_micro,0.4788732394366197
gender,xgboost,0.25,34,38,f1_micro,0.4788732394366197
gender,xgboost,0.25,34,38,precision_weighted,0.4788732394366197
gender,xgboost,0.25,34,38,recall_weighted,0.4788732394366197
gender,xgboost,0.25,34,38,f1_weighted,0.4788732394366197
gender,mlp,0.25,34,38,accuracy,0.5070422535211268
gender,mlp,0.25,34,38,balanced_accuracy,0.5070422535211268
gender,mlp,0.25,34,38,precision_macro,0.5074190177638453
gender,mlp,0.25,34,38,recall_macro,0.5070422535211268
gender,mlp,0.25,34,38,f1_macro,0.5007032348804501
gender,mlp,0.25,34,38,precision_micro,0.5070422535211268
gender,mlp,0.25,34,38,recall_micro,0.5070422535211268
gender,mlp,0.25,34,38,f1_micro,0.5070422535211268
