task,classifier,train_fraction,seed,n_train,metric,value
gender,logistic_regression,0.1,13,16,accuracy,0.5774647887323944
gender,logistic_regression,0.1,13,16,balanced_accuracy,0.5774647887323944
gender,logistic_regression,0.1,13,16,precision_macro,0.5775263053404804
gender,logistic_regression,0.1,13,16,recall_macro,0.5774647887323944
gender,logistic_regression,0.1,13,16,f1_macro,0.5773809523809523
gender,logistic_regression,0.1,13,16,precision_micro,0.5774647887323944
gender,logistic_regression,0.1,13,16,recall_micro,0.5774647887323944
gender,logistic_regression,0.1,13,16,f1_micro,0.5774647887323944
gender,logistic_regression,0.1,13,16,precision_weighted,0.5775263053404804
gender,logistic_regression,0.1,13,16,recall_weighted,0.5774647887323944
gender,logistic_regression,0.1,13,16,f1_weighted,0.5773809523809524
gender,random_forest,0.1,13,16,accuracy,0.43661971830985913
gender,random_forest,0.1,13,16,balanced_accuracy,0.43661971830985913
gender,random_forest,0.1,13,16,precision_macro,0.43656938653960686
gender,random_forest,0.1,13,16,recall_macro,0.43661971830985913
gender,random_forest,0.1,13,16,f1_macro,0.4365079365079365
gender,random_forest,0.1,13,16,precision_micro,0.43661971830985913
gender,random_forest,0.1,13,16,recall_micro,0.43661971830985913
gender,random_forest,0.1,13,16,f1_micro,0.43661971830985913
gender,random_forest,0.1,13,16,precision_weighted,0.43656938653960686
gender,random_forest,0.1,13,16,recall_weighted,0.43661971830985913
gender,random_forest,0.1,13,16,f1_weighted,0.43650793650793646
gender,hist_gradient_boosting,0.1,13,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,13,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,13,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,13,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,13,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,13,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_weighted,0.3333333333333333
gender,mlp,0.1,13,16,accuracy,0.47183098591549294
gender,mlp,0.1,13,16,balanced_accuracy,0.47183098591549294
gender,mlp,0.1,13,16,precision_macro,0.4596590909090909
gender,mlp,0.1,13,16,recall_macro,0.47183098591549294
gender,mlp,0.1,13,16,f1_macro,0.4287400096550984
gender,mlp,0.1,13,16,precision_micro,0.47183098591549294
gender,mlp,0.1,13,16,recall_micro,0.47183098591549294
gender,mlp,0.1,13,16,f1_micro,0.47183098591549294
gender,mlp,0.1,13,16,precision_weighted,0.45965909090909096
gender,mlp,0.1,13,16,recall_weighted,0.47183098591549294
gender,mlp,0.1,13,16,f1_weighted,0.42874000965509834
gender,logistic_regression,0.1,21,16,accuracy,0.5211267605633803
gender,logistic_regression,0.1,21,16,balanced_accuracy,0.5211267605633803
gender,logistic_regression,0.1,21,16,precision_macro,0.521143537820131
gender,logistic_regression,0.1,21,16,recall_macro,0.5211267605633803
gender,logistic_regression,0.1,21,16,f1_macro,0.521031746031746
gender,logistic_regression,0.1,21,16,precision_micro,0.5211267605633803
gender,logistic_regression,0.1,21,16,recall_micro,0.5211267605633803
gender,logistic_regression,0.1,21,16,f1_micro,0.5211267605633803
gender,logistic_regression,0.1,21,16,precision_weighted,0.521143537820131
gender,logistic_regression,0.1,21,16,recall_weighted,0.5211267605633803
gender,logistic_regression,0.1,21,16,f1_weighted,0.5210317460317461
gender,random_forest,0.1,21,16,accuracy,0.5352112676056338
gender,random_forest,0.1,21,16,balanced_accuracy,0.5352112676056338
gender,random_forest,0.1,21,16,precision_macro,0.5397536394176932
gender,random_forest,0.1,21,16,recall_macro,0.5352112676056338
gender,random_forest,0.1,21,16,f1_macro,0.5215438023279559
gender,random_forest,0.1,21,16,precision_micro,0.5352112676056338
gender,random_forest,0.1,21,16,recall_micro,0.5352112676056338
gender,random_forest,0.1,21,16,f1_micro,0.5352112676056338
gender,random_forest,0.1,21,16,precision_weighted,0.5397536394176932
gender,random_forest,0.1,21,16,recall_weighted,0.5352112676056338
gender,random_forest,0.1,21,16,f1_weighted,0.5215438023279559
gender,hist_gradient_boosting,0.1,21,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,21,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,21,16,precision_macro,0.25
