task,classifier,train_fraction,seed,n_train,metric,value
gender,logistic_regression,0.1,13,16,accuracy,0.6197183098591549
gender,logistic_regression,0.1,13,16,balanced_accuracy,0.6197183098591549
gender,logistic_regression,0.1,13,16,precision_macro,0.6197183098591549
gender,logistic_regression,0.1,13,16,recall_macro,0.6197183098591549
gender,logistic_regression,0.1,13,16,f1_macro,0.6197183098591549
gender,logistic_regression,0.1,13,16,precision_micro,0.6197183098591549
gender,logistic_regression,0.1,13,16,recall_micro,0.6197183098591549
gender,logistic_regression,0.1,13,16,f1_micro,0.6197183098591549
gender,logistic_regression,0.1,13,16,precision_weighted,0.6197183098591549
gender,logistic_regression,0.1,13,16,recall_weighted,0.6197183098591549
gender,logistic_regression,0.1,13,16,f1_weighted,0.6197183098591549
gender,random_forest,0.1,13,16,accuracy,0.5070422535211268
gender,random_forest,0.1,13,16,balanced_accuracy,0.5070422535211268
gender,random_forest,0.1,13,16,precision_macro,0.5076492135315664
gender,random_forest,0.1,13,16,recall_macro,0.5070422535211268
gender,random_forest,0.1,13,16,f1_macro,0.4970653713823112
gender,random_forest,0.1,13,16,precision_micro,0.5070422535211268
gender,random_forest,0.1,13,16,recall_micro,0.5070422535211268
gender,random_forest,0.1,13,16,f1_micro,0.5070422535211268
gender,random_forest,0.1,13,16,precision_weighted,0.5076492135315664
gender,random_forest,0.1,13,16,recall_weighted,0.5070422535211268
gender,random_forest,0.1,13,16,f1_weighted,0.49706537138231127
gender,hist_gradient_boosting,0.1,13,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,13,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,13,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,13,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,13,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,13,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_weighted,0.3333333333333333
gender,mlp,0.1,13,16,accuracy,0.45774647887323944
gender,mlp,0.1,13,16,balanced_accuracy,0.45774647887323944
gender,mlp,0.1,13,16,precision_macro,0.44199346405228757
gender,mlp,0.1,13,16,recall_macro,0.45774647887323944
gender,mlp,0.1,13,16,f1_macro,0.4182495344506517
