task,classifier,train_fraction,seed,n_train,metric,value
gender,logistic_regression,0.1,13,16,accuracy,0.5422535211267606
gender,logistic_regression,0.1,13,16,balanced_accuracy,0.5422535211267605
gender,logistic_regression,0.1,13,16,precision_macro,0.5422619047619047
gender,logistic_regression,0.1,13,16,recall_macro,0.5422535211267605
gender,logistic_regression,0.1,13,16,f1_macro,0.5422308188265634
gender,logistic_regression,0.1,13,16,precision_micro,0.5422535211267606
gender,logistic_regression,0.1,13,16,recall_micro,0.5422535211267606
gender,logistic_regression,0.1,13,16,f1_micro,0.5422535211267606
gender,logistic_regression,0.1,13,16,precision_weighted,0.5422619047619046
gender,logistic_regression,0.1,13,16,recall_weighted,0.5422535211267606
gender,logistic_regression,0.1,13,16,f1_weighted,0.5422308188265635
gender,random_forest,0.1,13,16,accuracy,0.43661971830985913
gender,random_forest,0.1,13,16,balanced_accuracy,0.43661971830985913
gender,random_forest,0.1,13,16,precision_macro,0.43656938653960686
gender,random_forest,0.1,13,16,recall_macro,0.43661971830985913
gender,random_forest,0.1,13,16,f1_macro,0.4365079365079365
gender,random_forest,0.1,13,16,precision_micro,0.43661971830985913
gender,random_forest,0.1,13,16,recall_micro,0.43661971830985913
gender,random_forest,0.1,13,16,f1_micro,0.43661971830985913
gender,random_forest,0.1,13,16,precision_weighted,0.43656938653960686
gender,random_forest,0.1,13,16,recall_weighted,0.43661971830985913
gender,random_forest,0.1,13,16,f1_weighted,0.43650793650793646
gender,hist_gradient_boosting,0.1,13,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,13,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,13,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,13,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,13,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_micro,0.5
gender,hist_gradient_boosting,0.1,13,16,precision_weighted,0.25
gender,hist_gradient_boosting,0.1,13,16,recall_weighted,0.5
gender,hist_gradient_boosting,0.1,13,16,f1_weighted,0.3333333333333333
gender,mlp,0.1,13,16,accuracy,0.5140845070422535
gender,mlp,0.1,13,16,balanced_accuracy,0.5140845070422535
gender,mlp,0.1,13,16,precision_macro,0.5211309523809524
gender,mlp,0.1,13,16,recall_macro,0.5140845070422535
gender,mlp,0.1,13,16,f1_macro,0.46989125142022403
gender,mlp,0.1,13,16,precision_micro,0.5140845070422535
gender,mlp,0.1,13,16,recall_micro,0.5140845070422535
gender,mlp,0.1,13,16,f1_micro,0.5140845070422535
gender,mlp,0.1,13,16,precision_weighted,0.5211309523809523
gender,mlp,0.1,13,16,recall_weighted,0.5140845070422535
gender,mlp,0.1,13,16,f1_weighted,0.46989125142022403
gender,logistic_regression,0.1,21,16,accuracy,0.4788732394366197
gender,logistic_regression,0.1,21,16,balanced_accuracy,0.47887323943661975
gender,logistic_regression,0.1,21,16,precision_macro,0.478856462179869
gender,logistic_regression,0.1,21,16,recall_macro,0.47887323943661975
gender,logistic_regression,0.1,21,16,f1_macro,0.47876984126984123
gender,logistic_regression,0.1,21,16,precision_micro,0.4788732394366197
gender,logistic_regression,0.1,21,16,recall_micro,0.4788732394366197
gender,logistic_regression,0.1,21,16,f1_micro,0.4788732394366197
gender,logistic_regression,0.1,21,16,precision_weighted,0.478856462179869
gender,logistic_regression,0.1,21,16,recall_weighted,0.4788732394366197
gender,logistic_regression,0.1,21,16,f1_weighted,0.4787698412698412
gender,random_forest,0.1,21,16,accuracy,0.5633802816901409
gender,random_forest,0.1,21,16,balanced_accuracy,0.5633802816901408
gender,random_forest,0.1,21,16,precision_macro,0.5677337290650837
gender,random_forest,0.1,21,16,recall_macro,0.5633802816901408
gender,random_forest,0.1,21,16,f1_macro,0.55625
gender,random_forest,0.1,21,16,precision_micro,0.5633802816901409
gender,random_forest,0.1,21,16,recall_micro,0.5633802816901409
gender,random_forest,0.1,21,16,f1_micro,0.5633802816901409
gender,random_forest,0.1,21,16,precision_weighted,0.5677337290650838
gender,random_forest,0.1,21,16,recall_weighted,0.5633802816901409
gender,random_forest,0.1,21,16,f1_weighted,0.5562500000000001
gender,hist_gradient_boosting,0.1,21,16,accuracy,0.5
gender,hist_gradient_boosting,0.1,21,16,balanced_accuracy,0.5
gender,hist_gradient_boosting,0.1,21,16,precision_macro,0.25
gender,hist_gradient_boosting,0.1,21,16,recall_macro,0.5
gender,hist_gradient_boosting,0.1,21,16,f1_macro,0.3333333333333333
gender,hist_gradient_boosting,0.1,21,16,precision_micro,0.5
gender,hist_gradient_boosting,0.1,21,16,recall_micro,0.5
gender,hist_gradient_boosting,0.1,21,16,f1_micro,0.5
